Date,Year,Event Type,Perpetrator,Country,Location,Latitude,Longitude,Fatalities,Summary
13-May-19,2019,Remote explosive/landmine/IED,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Mauli,11.5167,12.6667,3,13 May. A patrol of Nigerian Armed Forces hit an IED planted by Boko Haram on the road between Mauli and Borgozo in Damboa area. Three soldiers were killed.
13-May-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Batsari,12.7515,7.2447,14,13 May. Unidentified gunmen killed 14 civilians on the Batsari-Safana road.
13-May-19,2019,Armed clash,Unidentified Armed Group (Nigeria),Nigeria,Illo,11.5508,3.7049,0,13 May. Gun wielding militias harrassed residents of Illo community in an attempt to abduct a local businessman. Police forces intervened and clashed with the gunmen.
14-May-19,2019,Armed clash,Islamic State (Greater Sahara),Niger,Siwili,14.985,1.719,27,"On May 14, ISGS militants ambushed an army convoy in the area of Siwili, the attack was initiated by the detonation of an IED followed by an armed assault, 27 soldiers were killed and others were wounded in the attack."
14-May-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Niger,Kabelawa,13.9768,12.9785,1,"On May 14, suspected ISWAP/Boko Haram militants killed a man and seized a flock of livestock in the village of Koundoworam in the rural commune of Kabelawa."
15-May-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Greya,11.2191,14.0359,3,22 May. 3 brothers abducted by Boko Haram earlier in the year were found dead in Greya of Maroua 2.
15-May-19,2019,Looting/property destruction,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Mora,11.0485,14.1476,0,15 May. Boko Haram members loot motorcycles and other property from Milka area of Mora in Mayo-Sava. No deaths or injuries reported.
16-May-19,2019,Looting/property destruction,Islamic State (Greater Sahara),Niger,Yatakala,14.7917,0.3729,0,"On May 16, presumed ISGS militants seized a vehicle and threatened the owner who is a merchant and former elected."
16-May-19,2019,Remote explosive/landmine/IED,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Mora,11.0485,14.1476,2,"16 May. A civilian vehicle detonates a mine, likely planted by Boko Haram, killing 2 people and injuring 2 others."
16-May-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Chad,Falia,13.339,14.617,13,"On May 16, suspected ISWAP/Boko Haram militants attacked the island of Felia (Falia) and killed thirteen civilians, hamlets were burned, and people on a boat were swiftly detained."
16-May-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Kaya,10.8155,13.4195,1,"16 May. Boko Haram attacked Shuwa, Duhu and Kaya villages in Madagali LGA. Four civilians and one police officer were killed. Fatalities split between events."
16-May-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Duhu,10.7875,13.4512,2,"16 May. Boko Haram attacked Shuwa, Duhu and Kaya villages in Madagali LGA. Four civilians and one police officer were killed. Fatalities split between events."
16-May-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Shuwa,10.7411,13.4147,2,"16 May. Boko Haram attacked Shuwa, Duhu and Kaya villages in Madagali LGA. Four civilians and one police officer were killed. Fatalities split between events."
17-May-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Bori,4.6737,7.362,1,17 May. Unidentified gunmen invaded communities within Bori town and killed one resident.
18-May-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Malika,10.9914,14.0403,0,One day between 14 and 21 May. Boko Haram attack civilians in Malika of Mora. No casualties reported.
18-May-19,2019,Looting/property destruction,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Lassa,10.6804,13.2732,0,18 May. Lassa was raided by Boko Haram. Village was looted and houses were set ablaze.
19-May-19,2019,Abduction/forced disappearance,Islamic State (Greater Sahara),Niger,Ezza,15.1317,4.0732,0,"On May 19, presumed ISGS militants abducted a Fulani tribal chief at his camp in Ezza."
19-May-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Niger,Baroua Gana,13.9091,13.1437,0,"On May 19, presumed ISWAP/Boko Haram militants attacked the village of Baroua Gana and abducted at least ten Fulani women, wounded a civilian, and stole cattle and ruminants."
19-May-19,2019,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),Nigeria,Igabi,10.7889,7.7749,0,"19 May. Unidentified gunmen attacked a church in Dankade (Police reported Akilu) and abducted 15 people. Geo coded as Igabi, the capital of the LGA in question."
20-May-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Ardori,11.3311,14.3696,0,"20 May. Boko Haram members clash with military forces in Ardori of Mora, with one serious injury reported."
20-May-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Gubio,12.499,12.7848,8,"20 May. Boko Haram IS launched an attack on a military camp in Gubio. BH looted the post and stole trucks and vehicles. NAF confirmed three soldiers killed, six injured and five BH fighters killed. BH later claimed that 20 soldiers were killed."
20-May-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Wukari,7.85,9.7833,2,20 May. An unidentified armed group attacked a farm close to Wukari Hospital and killed a man and his son.
20-May-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Yargamji,12.7363,7.5521,18,20 May. Unidentified gunmen attacked Yargamji and killed 18 civilians.
20-May-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Mara Zamfarawa,12.2338,7.2614,5,20 May. Unidentified gunmen attacked Mara Zamfarawa and killed 5 civilians.
20-May-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Sabon Layi,11.5711,7.019,11,20 May. Unidentified gunmen attacked Sabon Layi and killed 11 civilians.
20-May-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Pauwa,11.9806,7.314,0,20 May (or around). About 30 unidentified gunmen on motorbikes attacked Pauwa and injured four residents.
20-May-19,2019,Armed clash,Unidentified Armed Group (Nigeria),Nigeria,Vaase,7.8878,9.5564,1,20 May. A police patrol was ambushed at Vaase by unidentified gunmen. One police officer killed and two injured.
21-May-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Bonderi,11.2336,14.0134,2,"21 May. Military forces clash with Boko Haram members in Ardori, near Bonderi of Kolofata. 1 civilian and 1 soldier are killed in the fighting, as well as a Boko Haram member shot (coded as an injury) and buildings burned."
22-May-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Talkomari,11.05,13.9667,1,22 May. Boko Haram members attack civilians and steal goods 4 kilometres from Talkomari in Kolofata. 1 civilian is killed in the attack
22-May-19,2019,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Gouderi,11.2185,13.9587,0,"22 May. Boko Haram abducts a man from a rural part of Gouderi of Kolofata, taking him towards the Nigerian border."
22-May-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Malika,10.9914,14.0403,1,"22 May. Boko Haram attack civilians in Malika of Mora, killing one and injuring others."
22-May-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Sagme,12.5514,14.2587,0,22 May. Boko Haram members clash with military forces in Sagme of Hile Alifa. No deaths or injuries reported.
23-May-19,2019,Attack,Islamic State (Greater Sahara),Niger,Mangaize,14.6806,1.9508,1,"On May 23, presumed ISGS militants killed one civilian and abducted two others in Mangaize."
23-May-19,2019,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - JAS,Niger,Boula Gana,13.6765,13.2347,0,"On May 23, suspected ISWAP/Boko Haram militants abducted two men and four young girls at the site of Koudo Kauwa in Boula Gana."
23-May-19,2019,Looting/property destruction,Islamic State (West Africa) and/or Boko Haram - JAS,Niger,Lada,13.3013,12.646,0,"On May 23, suspected ISWAP/Boko Haram militants pillaged a shop in the village of Lada."
25-May-19,2019,Armed clash,Islamic State (West Africa),Chad,Ngouboua,13.528,14.0174,24,"On May 25, presumed ISWAP/Boko Haram militants attacked a military position in Berkara near Ngouboua, twenty-three militants and one soldier were killed in the clashes."
25-May-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Blangoua,12.7676,14.5757,1,25 May. Boko Haram members attack civilians on the island of Boram on Lake Chad in Blangoua. 1 civilian is killed and several injured.
25-May-19,2019,Remote explosive/landmine/IED,Islamic State (West Africa) and/or Boko Haram - JAS,Chad,Ngouboua,13.528,14.0174,6,"On May 25, an army convoy was struck by a mine between Baga Sola and Ngouboua, killing five soldiers and a cameraman, and wounding eleven others."
26-May-19,2019,Attack,Islamic State (Greater Sahara),Niger,Ayorou,14.7326,0.9109,0,"On May 26, suspected ISGS militants attacked a hostel in Ayorou, and assaulted people, fired gunshots, and ransacked the site."
26-May-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Damboa,11.156,12.7576,25,"26 May. Boko Haram IS ambushed a convoy of civilians from Sabon Gari to Damboa IDP camp protected by Nigerian Armed Forces. NAF engaged BH IS in a battle, but got defeated and 25 soldiers were killed. Information on the event are contradicting as NAF rejects any reports on the incident."
26-May-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Batsari,12.7515,7.2447,1,"26 May. Unidentified gunmen attacked Gobirawa and Biya-ka-Kwana in Batsari LGA. One person killed in Biya-ka-Kwana, several injured and animals were rustled."
27-May-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Choloba,12.4758,14.2493,1,"27 May. Boko Haram members attack civilians and steal goods in Choloba of Fotokol, killing 1 civilian."
27-May-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Bulama-Isa,11.7896,13.1089,5,27 May. Boko Haram attacked Bulama-Isa village (approx position) and killed five residents.
27-May-19,2019,Suicide bomb,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Magdeme,11.1739,14.2364,1,"27 May. A Boko Haram suicide bomber detonates a suicide vest in Magdeme of Mora after being stopped by a communal militia, killing the bomber and injuring other civilians."
28-May-19,2019,Armed clash,Boko Haram - JAS,Niger,Mamouri,13.7245,13.3516,0,"On May 28, the Shekau faction of ISWAP/Boko Haram reportedly clashed with members of the Mamman Nur (Barnawi) faction east of Mamouri (Bosso, Diffa), no casualties reported."
28-May-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Niger,Kiri Kiri,13.7812,13.3813,1,"On May 28, suspected ISWAP/Boko Haram militants opened fire against a group of fishermen near Kiri Kiri, killing one."
28-May-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Kabaje,12.5273,6.5276,12,28 May. Armed men on motorbikes attacked Tunga and Kabaje villages in Sakajiki district (approx. Positions) killing 23 residents. Local Yansakai militias later followed BH and shot one. Fatalities split between events.
28-May-19,2019,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),Nigeria,Dan Ali,12.1339,7.5269,0,28 May. Unidentified gunmen kidnapped three residents of Dan-Ali and robbed other villagers.
28-May-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Tunga,12.5269,6.48,11,28 May. Armed men on motorbikes attacked Tunga and Kabaje villages in Sakajiki district (approx. Positions) killing 23 residents. Local Yansakai militias later followed BH and shot one. Fatalities split between events.
29-May-19,2019,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - JAS,Niger,Toumour,13.6669,13.1198,0,"On May 29, suspected ISWAP/Boko Haram militants abducted at least eleven people in Toumour."
29-May-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Maiduguri,11.8312,13.1517,0,29 May. Boko Haram launched an attack on Maiduguri in the evening of May 29. The battle with Nigerian Armed Forces continued until the morning of May 30. BH got repelled and withdrew.
30-May-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Maiduguri,11.8312,13.1517,0,30 May. Boko Haram launched an attack on Maiduguri in the evening of May 29. The battle with Nigerian Armed Forces continued until the morning of May 30. BH got repelled and withdrew.
31-May-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Niger,Bague,13.6148,13.0568,1,"On May 31, suspected ISWAP/Boko Haram militants killed a man and abducted his wife and daughter in Bague, near Toumour."
31-May-19,2019,Looting/property destruction,Unidentified Armed Group (Nigeria),Nigeria,Ogboko,5.8283,7.085,0,31 May. Unidentified gunmen attacked and looted the residence of the past Imo Governor Okorocha in Ogboko.
1-Jun-19,2019,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Tourou,10.937,13.7176,0,"01 June. Boko Haram members abducted a young boy near Tourou and Ngosi, Mokolo during cattle raids."
1-Jun-19,2019,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Dalwa,10.6571,12.4642,0,01 June. Boko Haram engaged NAF in a battle in Dalwa. NAF withdrew in the early hours of June 2.
1-Jun-19,2019,Non-state actor overtakes territory,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Marte,12.3611,13.8246,5,"01 June. Boko Haram IS launched attacks on military posts in Marte and overpowered Nigerian Armed Forces who fled to Dikwa. BH IS briefly seized the town, before NAF returned with reinforcements on June 2 and repelled BH IS. Five soldiers were killed."
1-Jun-19,2019,Attack,Unidentified Armed Group (Nigeria),Nigeria,Tsondi,7.878,9.4867,6,01 June. Unidentified gunmen attacked the Jukun communityof Tsondi village (approx. position) and killed six residents.
2-Jun-19,2019,Looting/property destruction,Islamic State (West Africa) and/or Boko Haram - JAS,Chad,Bourom,13.5053,15.391,0,"On June 2, suspected ISWAP/Boko Haram militants seized a vehicle belonging to a humanitarian NGO 15km south of Ngouri (coded as Bourom at approximate location)."
2-Jun-19,2019,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Niger,NGortogol,14.1589,13.0148,1,"On June 2, suspected ISWAP/Boko Haram killed a guide accompanying Chadian pastoralists in the area of Ngortogol, a herd of ninety heads of livestock was also seized."
